document_id,title,extraction_type,extracted_value,confidence,tags,created_at
e33d1a12-ec53-42d3-b61b-84774c18698e,A8-Roadmap Coaching Cues.pdf,strategic_insights,It provides a structured roadmap and coaching cues to guide individuals in iterative reflection and refinement of their personal declarations.,0.8,auto_backfill|strategic_mapped,2025-08-13T17:01:16.262Z
e33d1a12-ec53-42d3-b61b-84774c18698e,A8-Roadmap Coaching Cues.pdf,strategic_insights,"The content distinguishes between shallow and deep declarations, highlighting the transformative potential of deeply authentic declarations for lifelong guidance and impact.",0.8,auto_backfill|strategic_mapped,2025-08-13T17:01:16.263Z
e33d1a12-ec53-42d3-b61b-84774c18698e,A8-Roadmap Coaching Cues.pdf,strategic_insights,intentional living,0.8,auto_backfill|strategic_mapped,2025-08-13T17:01:16.264Z
e33d1a12-ec53-42d3-b61b-84774c18698e,A8-Roadmap Coaching Cues.pdf,strategic_insights,personal declaration development,0.8,auto_backfill|strategic_mapped,2025-08-13T17:01:16.265Z
e33d1a12-ec53-42d3-b61b-84774c18698e,A8-Roadmap Coaching Cues.pdf,strategic_insights,authenticity,0.8,auto_backfill|strategic_mapped,2025-08-13T17:01:16.266Z
e33d1a12-ec53-42d3-b61b-84774c18698e,A8-Roadmap Coaching Cues.pdf,strategic_insights,self-awareness,0.8,auto_backfill|strategic_mapped,2025-08-13T17:01:16.266Z
e33d1a12-ec53-42d3-b61b-84774c18698e,A8-Roadmap Coaching Cues.pdf,strategic_insights,iterative reflection,0.8,auto_backfill|strategic_mapped,2025-08-13T17:01:16.267Z
e33d1a12-ec53-42d3-b61b-84774c18698e,A8-Roadmap Coaching Cues.pdf,strategic_insights,coaching and feedback,0.8,auto_backfill|strategic_mapped,2025-08-13T17:01:16.268Z
e33d1a12-ec53-42d3-b61b-84774c18698e,A8-Roadmap Coaching Cues.pdf,strategic_insights,personal and professional impact,0.8,auto_backfill|strategic_mapped,2025-08-13T17:01:16.269Z
a05385b0-af21-4a43-b457-183443ae8b1e,A8-Supportive Tools.pdf,key_concepts,WE_PROJECTS,0.9,auto_backfill|tag_derived,2025-08-13T17:01:16.270Z
a05385b0-af21-4a43-b457-183443ae8b1e,A8-Supportive Tools.pdf,key_concepts,e85f5466-d964-4554-9fa8-72f0bad577ba,0.9,auto_backfill|tag_derived,2025-08-13T17:01:16.272Z
a05385b0-af21-4a43-b457-183443ae8b1e,A8-Supportive Tools.pdf,key_concepts,gpt5-processed,0.9,auto_backfill|tag_derived,2025-08-13T17:01:16.272Z
a05385b0-af21-4a43-b457-183443ae8b1e,A8-Supportive Tools.pdf,key_concepts,cascade-score-70,0.9,auto_backfill|tag_derived,2025-08-13T17:01:16.273Z
a05385b0-af21-4a43-b457-183443ae8b1e,A8-Supportive Tools.pdf,key_concepts,layer-foundation,0.9,auto_backfill|tag_derived,2025-08-13T17:01:16.274Z
a05385b0-af21-4a43-b457-183443ae8b1e,A8-Supportive Tools.pdf,key_concepts,layer-strategic,0.9,auto_backfill|tag_derived,2025-08-13T17:01:16.275Z
a05385b0-af21-4a43-b457-183443ae8b1e,A8-Supportive Tools.pdf,key_concepts,layer-implementation,0.9,auto_backfill|tag_derived,2025-08-13T17:01:16.276Z
a05385b0-af21-4a43-b457-183443ae8b1e,A8-Supportive Tools.pdf,key_concepts,layer-evolution,0.9,auto_backfill|tag_derived,2025-08-13T17:01:16.277Z
a05385b0-af21-4a43-b457-183443ae8b1e,A8-Supportive Tools.pdf,recommendations,Concern for the future (the reason for the assessment),0.7,auto_backfill|content_heuristic,2025-08-13T17:01:16.278Z
a05385b0-af21-4a43-b457-183443ae8b1e,A8-Supportive Tools.pdf,recommendations,Domain (context in which the assessment is being held),0.7,auto_backfill|content_heuristic,2025-08-13T17:01:16.279Z
a05385b0-af21-4a43-b457-183443ae8b1e,A8-Supportive Tools.pdf,recommendations,Supporting Assertions,0.7,auto_backfill|content_heuristic,2025-08-13T17:01:16.280Z
a05385b0-af21-4a43-b457-183443ae8b1e,A8-Supportive Tools.pdf,recommendations,Standards,0.7,auto_backfill|content_heuristic,2025-08-13T17:01:16.281Z
a05385b0-af21-4a43-b457-183443ae8b1e,A8-Supportive Tools.pdf,recommendations,Clearly communicates the future it is aiming for,0.7,auto_backfill|content_heuristic,2025-08-13T17:01:16.282Z
a05385b0-af21-4a43-b457-183443ae8b1e,A8-Supportive Tools.pdf,strategic_insights,"The document reinforces a holistic human development model integrating intellect, body, emotion, and spirit as foundational to sustainable high performance.",0.8,auto_backfill|strategic_mapped,2025-08-13T17:01:16.283Z
a05385b0-af21-4a43-b457-183443ae8b1e,A8-Supportive Tools.pdf,strategic_insights,"It elaborates the Cycle of Leadership as a framework encompassing Conversations for Possibilities, Declarations, and Conversations for Results, aimed at fostering effective organizational action and culture.",0.8,auto_backfill|strategic_mapped,2025-08-13T17:01:16.284Z
a05385b0-af21-4a43-b457-183443ae8b1e,A8-Supportive Tools.pdf,strategic_insights,Communication tools such as differentiating Assertions and Assessments and the Ambition Model highlight the importance of self-awareness and emotional intelligence in leadership and learning.,0.8,auto_backfill|strategic_mapped,2025-08-13T17:01:16.285Z
a05385b0-af21-4a43-b457-183443ae8b1e,A8-Supportive Tools.pdf,strategic_insights,Holistic human development,0.8,auto_backfill|strategic_mapped,2025-08-13T17:01:16.286Z
a05385b0-af21-4a43-b457-183443ae8b1e,A8-Supportive Tools.pdf,strategic_insights,"Domains of human experience: intellect, body, emotion, spirit",0.8,auto_backfill|strategic_mapped,2025-08-13T17:01:16.287Z
a05385b0-af21-4a43-b457-183443ae8b1e,A8-Supportive Tools.pdf,strategic_insights,"Cycle of Leadership: Conversations for Possibilities, Declarations, Conversations for Results",0.8,auto_backfill|strategic_mapped,2025-08-13T17:01:16.288Z
a05385b0-af21-4a43-b457-183443ae8b1e,A8-Supportive Tools.pdf,strategic_insights,Assertions vs. Assessments,0.8,auto_backfill|strategic_mapped,2025-08-13T17:01:16.289Z
a05385b0-af21-4a43-b457-183443ae8b1e,A8-Supportive Tools.pdf,strategic_insights,Ambition Model and emotional states,0.8,auto_backfill|strategic_mapped,2025-08-13T17:01:16.289Z
a05385b0-af21-4a43-b457-183443ae8b1e,A8-Supportive Tools.pdf,strategic_insights,Power of Awareness-Choice-Accountability,0.8,auto_backfill|strategic_mapped,2025-08-13T17:01:16.290Z
a05385b0-af21-4a43-b457-183443ae8b1e,A8-Supportive Tools.pdf,strategic_insights,High performance learning approaches,0.8,auto_backfill|strategic_mapped,2025-08-13T17:01:16.291Z
5759fc6e-4add-4f65-ba43-b37acfcb7b27,A8-Team-1pgr.pdf,key_concepts,WE_PROJECTS,0.9,auto_backfill|tag_derived,2025-08-13T17:01:16.292Z
5759fc6e-4add-4f65-ba43-b37acfcb7b27,A8-Team-1pgr.pdf,key_concepts,e85f5466-d964-4554-9fa8-72f0bad577ba,0.9,auto_backfill|tag_derived,2025-08-13T17:01:16.293Z
5759fc6e-4add-4f65-ba43-b37acfcb7b27,A8-Team-1pgr.pdf,key_concepts,gpt5-processed,0.9,auto_backfill|tag_derived,2025-08-13T17:01:16.295Z
5759fc6e-4add-4f65-ba43-b37acfcb7b27,A8-Team-1pgr.pdf,key_concepts,cascade-score-70,0.9,auto_backfill|tag_derived,2025-08-13T17:01:16.296Z
5759fc6e-4add-4f65-ba43-b37acfcb7b27,A8-Team-1pgr.pdf,key_concepts,layer-foundation,0.9,auto_backfill|tag_derived,2025-08-13T17:01:16.299Z
5759fc6e-4add-4f65-ba43-b37acfcb7b27,A8-Team-1pgr.pdf,key_concepts,layer-strategic,0.9,auto_backfill|tag_derived,2025-08-13T17:01:16.301Z
5759fc6e-4add-4f65-ba43-b37acfcb7b27,A8-Team-1pgr.pdf,key_concepts,layer-implementation,0.9,auto_backfill|tag_derived,2025-08-13T17:01:16.303Z
5759fc6e-4add-4f65-ba43-b37acfcb7b27,A8-Team-1pgr.pdf,key_concepts,layer-evolution,0.9,auto_backfill|tag_derived,2025-08-13T17:01:16.306Z
5759fc6e-4add-4f65-ba43-b37acfcb7b27,A8-Team-1pgr.pdf,strategic_insights,"The document emphasizes four foundational elements—Clarity, Commitment, Collaboration, and Performance—as critical to driving transformational change and enhancing team effectiveness.",0.8,auto_backfill|strategic_mapped,2025-08-13T17:01:16.309Z
5759fc6e-4add-4f65-ba43-b37acfcb7b27,A8-Team-1pgr.pdf,strategic_insights,"A consultative, co-creative approach is employed to tailor solutions to each organization’s specific needs, focusing on human performance and collective accountability rather than compliance.",0.8,auto_backfill|strategic_mapped,2025-08-13T17:01:16.311Z
5759fc6e-4add-4f65-ba43-b37acfcb7b27,A8-Team-1pgr.pdf,strategic_insights,"Effective collaboration is framed as dependent on authentic communication and mutual awareness (alignment and attunement), which in turn fosters high-performing teams capable of sustained success.",0.8,auto_backfill|strategic_mapped,2025-08-13T17:01:16.313Z
5759fc6e-4add-4f65-ba43-b37acfcb7b27,A8-Team-1pgr.pdf,strategic_insights,transformational initiatives,0.8,auto_backfill|strategic_mapped,2025-08-13T17:01:16.315Z
5759fc6e-4add-4f65-ba43-b37acfcb7b27,A8-Team-1pgr.pdf,strategic_insights,human performance,0.8,auto_backfill|strategic_mapped,2025-08-13T17:01:16.316Z
5759fc6e-4add-4f65-ba43-b37acfcb7b27,A8-Team-1pgr.pdf,strategic_insights,team accountability,0.8,auto_backfill|strategic_mapped,2025-08-13T17:01:16.319Z
5759fc6e-4add-4f65-ba43-b37acfcb7b27,A8-Team-1pgr.pdf,strategic_insights,collaborative communication,0.8,auto_backfill|strategic_mapped,2025-08-13T17:01:16.321Z
5759fc6e-4add-4f65-ba43-b37acfcb7b27,A8-Team-1pgr.pdf,strategic_insights,leadership development,0.8,auto_backfill|strategic_mapped,2025-08-13T17:01:16.323Z
5759fc6e-4add-4f65-ba43-b37acfcb7b27,A8-Team-1pgr.pdf,strategic_insights,alignment and attunement,0.8,auto_backfill|strategic_mapped,2025-08-13T17:01:16.324Z
5759fc6e-4add-4f65-ba43-b37acfcb7b27,A8-Team-1pgr.pdf,strategic_insights,consultative co-creation,0.8,auto_backfill|strategic_mapped,2025-08-13T17:01:16.325Z
9439e943-ea3d-4601-8ebe-e52d28dfb57d,A8-Teams.pdf,key_concepts,WE_PROJECTS,0.9,auto_backfill|tag_derived,2025-08-13T17:01:16.327Z
9439e943-ea3d-4601-8ebe-e52d28dfb57d,A8-Teams.pdf,key_concepts,e85f5466-d964-4554-9fa8-72f0bad577ba,0.9,auto_backfill|tag_derived,2025-08-13T17:01:16.329Z
9439e943-ea3d-4601-8ebe-e52d28dfb57d,A8-Teams.pdf,key_concepts,gpt5-processed,0.9,auto_backfill|tag_derived,2025-08-13T17:01:16.330Z
9439e943-ea3d-4601-8ebe-e52d28dfb57d,A8-Teams.pdf,key_concepts,cascade-score-70,0.9,auto_backfill|tag_derived,2025-08-13T17:01:16.332Z
9439e943-ea3d-4601-8ebe-e52d28dfb57d,A8-Teams.pdf,key_concepts,layer-foundation,0.9,auto_backfill|tag_derived,2025-08-13T17:01:16.333Z
9439e943-ea3d-4601-8ebe-e52d28dfb57d,A8-Teams.pdf,key_concepts,layer-implementation,0.9,auto_backfill|tag_derived,2025-08-13T17:01:16.334Z
9439e943-ea3d-4601-8ebe-e52d28dfb57d,A8-Teams.pdf,key_concepts,layer-strategic,0.9,auto_backfill|tag_derived,2025-08-13T17:01:16.334Z
9439e943-ea3d-4601-8ebe-e52d28dfb57d,A8-Teams.pdf,key_concepts,layer-evolution,0.9,auto_backfill|tag_derived,2025-08-13T17:01:16.335Z
9439e943-ea3d-4601-8ebe-e52d28dfb57d,A8-Teams.pdf,strategic_insights,High-performing teams require more than just high-performing individuals; they need alignment on shared goals and attunement among members.,0.8,auto_backfill|strategic_mapped,2025-08-13T17:01:16.336Z
9439e943-ea3d-4601-8ebe-e52d28dfb57d,A8-Teams.pdf,strategic_insights,"Alignment involves a shared direction and commitment, while attunement requires heightened self-awareness and awareness of team members’ emotions and perspectives, leading to synergy.",0.8,auto_backfill|strategic_mapped,2025-08-13T17:01:16.337Z
9439e943-ea3d-4601-8ebe-e52d28dfb57d,A8-Teams.pdf,strategic_insights,"Creating and sustaining alignment and attunement is an intentional, ongoing effort involving self-regulation, emotional awareness, and conflict management, and is achievable in any environment.",0.8,auto_backfill|strategic_mapped,2025-08-13T17:01:16.338Z
9439e943-ea3d-4601-8ebe-e52d28dfb57d,A8-Teams.pdf,strategic_insights,team alignment,0.8,auto_backfill|strategic_mapped,2025-08-13T17:01:16.339Z
9439e943-ea3d-4601-8ebe-e52d28dfb57d,A8-Teams.pdf,strategic_insights,team attunement,0.8,auto_backfill|strategic_mapped,2025-08-13T17:01:16.340Z
9439e943-ea3d-4601-8ebe-e52d28dfb57d,A8-Teams.pdf,strategic_insights,self-awareness,0.8,auto_backfill|strategic_mapped,2025-08-13T17:01:16.341Z
9439e943-ea3d-4601-8ebe-e52d28dfb57d,A8-Teams.pdf,strategic_insights,emotional regulation,0.8,auto_backfill|strategic_mapped,2025-08-13T17:01:16.342Z
9439e943-ea3d-4601-8ebe-e52d28dfb57d,A8-Teams.pdf,strategic_insights,synergy,0.8,auto_backfill|strategic_mapped,2025-08-13T17:01:16.342Z
9439e943-ea3d-4601-8ebe-e52d28dfb57d,A8-Teams.pdf,strategic_insights,shared goals,0.8,auto_backfill|strategic_mapped,2025-08-13T17:01:16.344Z
9439e943-ea3d-4601-8ebe-e52d28dfb57d,A8-Teams.pdf,strategic_insights,conflict management,0.8,auto_backfill|strategic_mapped,2025-08-13T17:01:16.345Z
c40ea108-3233-49e9-81c0-cbf079caa691,A8-Trust is Key.pdf,key_concepts,WE_PROJECTS,0.9,auto_backfill|tag_derived,2025-08-13T17:01:16.346Z
c40ea108-3233-49e9-81c0-cbf079caa691,A8-Trust is Key.pdf,key_concepts,e85f5466-d964-4554-9fa8-72f0bad577ba,0.9,auto_backfill|tag_derived,2025-08-13T17:01:16.347Z
c40ea108-3233-49e9-81c0-cbf079caa691,A8-Trust is Key.pdf,key_concepts,gpt5-processed,0.9,auto_backfill|tag_derived,2025-08-13T17:01:16.348Z
c40ea108-3233-49e9-81c0-cbf079caa691,A8-Trust is Key.pdf,key_concepts,cascade-score-70,0.9,auto_backfill|tag_derived,2025-08-13T17:01:16.349Z
c40ea108-3233-49e9-81c0-cbf079caa691,A8-Trust is Key.pdf,key_concepts,layer-foundation,0.9,auto_backfill|tag_derived,2025-08-13T17:01:16.349Z
c40ea108-3233-49e9-81c0-cbf079caa691,A8-Trust is Key.pdf,key_concepts,layer-strategic,0.9,auto_backfill|tag_derived,2025-08-13T17:01:16.351Z
c40ea108-3233-49e9-81c0-cbf079caa691,A8-Trust is Key.pdf,key_concepts,layer-implementation,0.9,auto_backfill|tag_derived,2025-08-13T17:01:16.352Z
c40ea108-3233-49e9-81c0-cbf079caa691,A8-Trust is Key.pdf,key_concepts,layer-evolution,0.9,auto_backfill|tag_derived,2025-08-13T17:01:16.353Z
c40ea108-3233-49e9-81c0-cbf079caa691,A8-Trust is Key.pdf,strategic_insights,Trust is a critical and foundational element for effective teamwork and human relationships.,0.8,auto_backfill|strategic_mapped,2025-08-13T17:01:16.354Z
c40ea108-3233-49e9-81c0-cbf079caa691,A8-Trust is Key.pdf,strategic_insights,"Trust can be broken or diminished by blind spots in behavior, such as inconsistency or miscommunication, which reduce possibilities and increase risks.",0.8,auto_backfill|strategic_mapped,2025-08-13T17:01:16.355Z
c40ea108-3233-49e9-81c0-cbf079caa691,A8-Trust is Key.pdf,strategic_insights,"The four essential components of trust are sincerity, reliability, capability, and care, each contributing uniquely to building and sustaining trust.",0.8,auto_backfill|strategic_mapped,2025-08-13T17:01:16.355Z
c40ea108-3233-49e9-81c0-cbf079caa691,A8-Trust is Key.pdf,strategic_insights,Trust assessment,0.8,auto_backfill|strategic_mapped,2025-08-13T17:01:16.356Z
c40ea108-3233-49e9-81c0-cbf079caa691,A8-Trust is Key.pdf,strategic_insights,"Four components of trust: sincerity, reliability, capability, care",0.8,auto_backfill|strategic_mapped,2025-08-13T17:01:16.357Z
c40ea108-3233-49e9-81c0-cbf079caa691,A8-Trust is Key.pdf,strategic_insights,Behavioral blind spots impacting trust,0.8,auto_backfill|strategic_mapped,2025-08-13T17:01:16.358Z
c40ea108-3233-49e9-81c0-cbf079caa691,A8-Trust is Key.pdf,strategic_insights,Trust as foundation for team performance and relationship quality,0.8,auto_backfill|strategic_mapped,2025-08-13T17:01:16.359Z
ee43b56b-645c-4e86-8f6f-79a6850a53bc,A8_Leading a HP culture-09-22.pdf,key_concepts,WE_PROJECTS,0.9,auto_backfill|tag_derived,2025-08-13T17:01:16.360Z
ee43b56b-645c-4e86-8f6f-79a6850a53bc,A8_Leading a HP culture-09-22.pdf,key_concepts,e85f5466-d964-4554-9fa8-72f0bad577ba,0.9,auto_backfill|tag_derived,2025-08-13T17:01:16.361Z
ee43b56b-645c-4e86-8f6f-79a6850a53bc,A8_Leading a HP culture-09-22.pdf,key_concepts,gpt5-processed,0.9,auto_backfill|tag_derived,2025-08-13T17:01:16.362Z
ee43b56b-645c-4e86-8f6f-79a6850a53bc,A8_Leading a HP culture-09-22.pdf,key_concepts,cascade-score-70,0.9,auto_backfill|tag_derived,2025-08-13T17:01:16.363Z
ee43b56b-645c-4e86-8f6f-79a6850a53bc,A8_Leading a HP culture-09-22.pdf,key_concepts,layer-foundation,0.9,auto_backfill|tag_derived,2025-08-13T17:01:16.364Z
ee43b56b-645c-4e86-8f6f-79a6850a53bc,A8_Leading a HP culture-09-22.pdf,key_concepts,layer-strategic,0.9,auto_backfill|tag_derived,2025-08-13T17:01:16.365Z
ee43b56b-645c-4e86-8f6f-79a6850a53bc,A8_Leading a HP culture-09-22.pdf,key_concepts,layer-implementation,0.9,auto_backfill|tag_derived,2025-08-13T17:01:16.365Z
ee43b56b-645c-4e86-8f6f-79a6850a53bc,A8_Leading a HP culture-09-22.pdf,key_concepts,layer-evolution,0.9,auto_backfill|tag_derived,2025-08-13T17:01:16.366Z
ee43b56b-645c-4e86-8f6f-79a6850a53bc,A8_Leading a HP culture-09-22.pdf,recommendations,"The key role that a leader plays is to maintain focus on the declared mission, and to ensure that the",0.7,auto_backfill|content_heuristic,2025-08-13T17:01:16.367Z
ee43b56b-645c-4e86-8f6f-79a6850a53bc,A8_Leading a HP culture-09-22.pdf,recommendations,Teams arise when a leader declares a mission and individuals commit to work together to fulfill that,0.7,auto_backfill|content_heuristic,2025-08-13T17:01:16.367Z
ee43b56b-645c-4e86-8f6f-79a6850a53bc,A8_Leading a HP culture-09-22.pdf,recommendations,"Based on the above two points, it is evident that an essential element of teams is shared commitment.",0.7,auto_backfill|content_heuristic,2025-08-13T17:01:16.368Z
ee43b56b-645c-4e86-8f6f-79a6850a53bc,A8_Leading a HP culture-09-22.pdf,recommendations,Sincerity (you mean what you say; your internal dialog is consistent with what you say to others),0.7,auto_backfill|content_heuristic,2025-08-13T17:01:16.369Z
ee43b56b-645c-4e86-8f6f-79a6850a53bc,A8_Leading a HP culture-09-22.pdf,recommendations,"Competence and capability (you have the skills, resources and time to do what you say you will do)",0.7,auto_backfill|content_heuristic,2025-08-13T17:01:16.370Z
ee43b56b-645c-4e86-8f6f-79a6850a53bc,A8_Leading a HP culture-09-22.pdf,strategic_insights,"Leadership effectiveness is deeply tied to the culture of an organization, specifically to open communication, trust, and collective accountability.",0.8,auto_backfill|strategic_mapped,2025-08-13T17:01:16.370Z
ee43b56b-645c-4e86-8f6f-79a6850a53bc,A8_Leading a HP culture-09-22.pdf,strategic_insights,"High performance teams require rapid formation, high trust, and adaptability, supported by leadership that cultivates enabling cultural conditions.",0.8,auto_backfill|strategic_mapped,2025-08-13T17:01:16.372Z
ee43b56b-645c-4e86-8f6f-79a6850a53bc,A8_Leading a HP culture-09-22.pdf,strategic_insights,Traditional leadership models focusing on individual leaders are insufficient; leadership must be understood and developed as a community and cultural attribute.,0.8,auto_backfill|strategic_mapped,2025-08-13T17:01:16.373Z
ee43b56b-645c-4e86-8f6f-79a6850a53bc,A8_Leading a HP culture-09-22.pdf,strategic_insights,Leadership as a cultural attribute,0.8,auto_backfill|strategic_mapped,2025-08-13T17:01:16.374Z
ee43b56b-645c-4e86-8f6f-79a6850a53bc,A8_Leading a HP culture-09-22.pdf,strategic_insights,High performance culture,0.8,auto_backfill|strategic_mapped,2025-08-13T17:01:16.375Z
ee43b56b-645c-4e86-8f6f-79a6850a53bc,A8_Leading a HP culture-09-22.pdf,strategic_insights,Trust and open communication,0.8,auto_backfill|strategic_mapped,2025-08-13T17:01:16.375Z
ee43b56b-645c-4e86-8f6f-79a6850a53bc,A8_Leading a HP culture-09-22.pdf,strategic_insights,Rapid team formation,0.8,auto_backfill|strategic_mapped,2025-08-13T17:01:16.376Z
ee43b56b-645c-4e86-8f6f-79a6850a53bc,A8_Leading a HP culture-09-22.pdf,strategic_insights,Organizational adaptability,0.8,auto_backfill|strategic_mapped,2025-08-13T17:01:16.377Z
ee43b56b-645c-4e86-8f6f-79a6850a53bc,A8_Leading a HP culture-09-22.pdf,strategic_insights,Distributed leadership,0.8,auto_backfill|strategic_mapped,2025-08-13T17:01:16.378Z
ee43b56b-645c-4e86-8f6f-79a6850a53bc,A8_Leading a HP culture-09-22.pdf,strategic_insights,Team dynamics in volatile environments,0.8,auto_backfill|strategic_mapped,2025-08-13T17:01:16.379Z
1349c7ab-e5a8-4c3e-b3c6-eb3397dadb57,A8_Learning Culture.pdf,key_concepts,WE_PROJECTS,0.9,auto_backfill|tag_derived,2025-08-13T17:01:16.380Z
1349c7ab-e5a8-4c3e-b3c6-eb3397dadb57,A8_Learning Culture.pdf,key_concepts,e85f5466-d964-4554-9fa8-72f0bad577ba,0.9,auto_backfill|tag_derived,2025-08-13T17:01:16.381Z
1349c7ab-e5a8-4c3e-b3c6-eb3397dadb57,A8_Learning Culture.pdf,key_concepts,gpt5-processed,0.9,auto_backfill|tag_derived,2025-08-13T17:01:16.382Z
1349c7ab-e5a8-4c3e-b3c6-eb3397dadb57,A8_Learning Culture.pdf,key_concepts,cascade-score-70,0.9,auto_backfill|tag_derived,2025-08-13T17:01:16.382Z
1349c7ab-e5a8-4c3e-b3c6-eb3397dadb57,A8_Learning Culture.pdf,key_concepts,layer-foundation,0.9,auto_backfill|tag_derived,2025-08-13T17:01:16.383Z
1349c7ab-e5a8-4c3e-b3c6-eb3397dadb57,A8_Learning Culture.pdf,key_concepts,layer-strategic,0.9,auto_backfill|tag_derived,2025-08-13T17:01:16.384Z
1349c7ab-e5a8-4c3e-b3c6-eb3397dadb57,A8_Learning Culture.pdf,key_concepts,layer-implementation,0.9,auto_backfill|tag_derived,2025-08-13T17:01:16.385Z
1349c7ab-e5a8-4c3e-b3c6-eb3397dadb57,A8_Learning Culture.pdf,key_concepts,layer-evolution,0.9,auto_backfill|tag_derived,2025-08-13T17:01:16.386Z
1349c7ab-e5a8-4c3e-b3c6-eb3397dadb57,A8_Learning Culture.pdf,strategic_insights,"Creating a powerful learning culture that intentionally drives behavioral change enhances organizational growth, employee engagement, and market competitiveness.",0.8,auto_backfill|strategic_mapped,2025-08-13T17:01:16.386Z
1349c7ab-e5a8-4c3e-b3c6-eb3397dadb57,A8_Learning Culture.pdf,strategic_insights,"Significant barriers to learning exist within organizations, including fear of admitting ignorance, power dynamics, and resistance to change, which impede behavioral development.",0.8,auto_backfill|strategic_mapped,2025-08-13T17:01:16.387Z
1349c7ab-e5a8-4c3e-b3c6-eb3397dadb57,A8_Learning Culture.pdf,strategic_insights,Effective and bold leadership that fosters psychological safety and models learning behaviors is essential to overcome barriers and embed learning into the organizational culture.,0.8,auto_backfill|strategic_mapped,2025-08-13T17:01:16.388Z
1349c7ab-e5a8-4c3e-b3c6-eb3397dadb57,A8_Learning Culture.pdf,strategic_insights,learning culture,0.8,auto_backfill|strategic_mapped,2025-08-13T17:01:16.389Z
1349c7ab-e5a8-4c3e-b3c6-eb3397dadb57,A8_Learning Culture.pdf,strategic_insights,behavioral learning,0.8,auto_backfill|strategic_mapped,2025-08-13T17:01:16.391Z
1349c7ab-e5a8-4c3e-b3c6-eb3397dadb57,A8_Learning Culture.pdf,strategic_insights,organizational development,0.8,auto_backfill|strategic_mapped,2025-08-13T17:01:16.392Z
1349c7ab-e5a8-4c3e-b3c6-eb3397dadb57,A8_Learning Culture.pdf,strategic_insights,leadership influence,0.8,auto_backfill|strategic_mapped,2025-08-13T17:01:16.393Z
1349c7ab-e5a8-4c3e-b3c6-eb3397dadb57,A8_Learning Culture.pdf,strategic_insights,barriers to learning,0.8,auto_backfill|strategic_mapped,2025-08-13T17:01:16.395Z
1349c7ab-e5a8-4c3e-b3c6-eb3397dadb57,A8_Learning Culture.pdf,strategic_insights,psychological safety,0.8,auto_backfill|strategic_mapped,2025-08-13T17:01:16.396Z
1349c7ab-e5a8-4c3e-b3c6-eb3397dadb57,A8_Learning Culture.pdf,strategic_insights,employee engagement,0.8,auto_backfill|strategic_mapped,2025-08-13T17:01:16.397Z
3c3c2192-7712-4b3d-bcec-c7ab33b565aa,A8_Levels of Awareness.pdf,key_concepts,WE_PROJECTS,0.9,auto_backfill|tag_derived,2025-08-13T17:01:16.398Z
3c3c2192-7712-4b3d-bcec-c7ab33b565aa,A8_Levels of Awareness.pdf,key_concepts,e85f5466-d964-4554-9fa8-72f0bad577ba,0.9,auto_backfill|tag_derived,2025-08-13T17:01:16.399Z
3c3c2192-7712-4b3d-bcec-c7ab33b565aa,A8_Levels of Awareness.pdf,key_concepts,gpt5-processed,0.9,auto_backfill|tag_derived,2025-08-13T17:01:16.401Z
3c3c2192-7712-4b3d-bcec-c7ab33b565aa,A8_Levels of Awareness.pdf,key_concepts,cascade-score-70,0.9,auto_backfill|tag_derived,2025-08-13T17:01:16.402Z
3c3c2192-7712-4b3d-bcec-c7ab33b565aa,A8_Levels of Awareness.pdf,key_concepts,layer-foundation,0.9,auto_backfill|tag_derived,2025-08-13T17:01:16.404Z
3c3c2192-7712-4b3d-bcec-c7ab33b565aa,A8_Levels of Awareness.pdf,key_concepts,layer-strategic,0.9,auto_backfill|tag_derived,2025-08-13T17:01:16.406Z
3c3c2192-7712-4b3d-bcec-c7ab33b565aa,A8_Levels of Awareness.pdf,key_concepts,layer-implementation,0.9,auto_backfill|tag_derived,2025-08-13T17:01:16.407Z
3c3c2192-7712-4b3d-bcec-c7ab33b565aa,A8_Levels of Awareness.pdf,key_concepts,layer-evolution,0.9,auto_backfill|tag_derived,2025-08-13T17:01:16.408Z
3c3c2192-7712-4b3d-bcec-c7ab33b565aa,A8_Levels of Awareness.pdf,strategic_insights,"The document presents a structured framework defining six levels of personal awareness and honesty in communication, from silence to deep self-awareness.",0.8,auto_backfill|strategic_mapped,2025-08-13T17:01:16.409Z
3c3c2192-7712-4b3d-bcec-c7ab33b565aa,A8_Levels of Awareness.pdf,strategic_insights,"It highlights the progression from expressing external judgments to understanding internal feelings, defenses, and fears as crucial for truthful and effective communication.",0.8,auto_backfill|strategic_mapped,2025-08-13T17:01:16.409Z
3c3c2192-7712-4b3d-bcec-c7ab33b565aa,A8_Levels of Awareness.pdf,strategic_insights,Deeper levels of awareness reduce interpersonal conflict and enable problem-solving by shifting focus from blaming others to self-reflection and emotional insight.,0.8,auto_backfill|strategic_mapped,2025-08-13T17:01:16.410Z
3c3c2192-7712-4b3d-bcec-c7ab33b565aa,A8_Levels of Awareness.pdf,strategic_insights,levels of awareness,0.8,auto_backfill|strategic_mapped,2025-08-13T17:01:16.412Z
3c3c2192-7712-4b3d-bcec-c7ab33b565aa,A8_Levels of Awareness.pdf,strategic_insights,honesty in communication,0.8,auto_backfill|strategic_mapped,2025-08-13T17:01:16.413Z
